city,holdType,homeType,noBed,soldPrice,usage,postCode,soldYear,postcode,latitude,longitude
Bath, Freehold,Semi-Detached,3,725000, Residential,BA1 7HE,18,BA1 7HE,51.41264937,-2.320567317
Bath, Leasehold,Flat,1,500000, Residential,BA1 6BA,18,BA1 6BA,51.39475088,-2.344531465
Bath, Freehold,Terraced,3,358500, Residential,BA1 3EG,18,BA1 3EG,51.38305673,-2.39454995
Bath, Freehold,Semi-Detached,3,295000, Residential,BA2 2HF,18,BA2 2HF,51.36963001,-2.3816206380000002
Bath, Freehold,Semi-Detached,3,375000, Residential,BA1 4NE,18,BA1 4NE,51.40395986,-2.397950146
Bath, Leasehold,Flat,2,230000, Residential,BA2 3EA,18,BA2 3EA,51.38190426,-2.3841942659999997
Bath, Freehold,Detached,3,321000, Residential,BA2 2UU,18,BA2 2UU,51.3581288,-2.379097874
Bath, Freehold,Terraced,2,360000, Residential,BA1 4LH,18,BA1 4LH,51.40361156,-2.4025186659999997
Bath, Freehold,Terraced,3,330000, Residential,BA2 5AB,18,BA2 5AB,51.36279334,-2.347939686
Bath, Freehold,Semi-Detached,3,410000, Residential,BA1 3HT,18,BA1 3HT,51.38674753,-2.401249688
Bath, Freehold,Terraced,3,297905, Residential,BA2 1DY,18,BA2 1DY,51.37856608,-2.3930026680000003
Bath, Leasehold,Flat,2,237000, Residential,BA2 5RS,18,BA2 5RS,51.35847493,-2.372106544
Bath, Freehold,Semi-Detached,3,380000, Residential,BA1 6JT,18,BA1 6JT,51.39895396,-2.3611224319999997
Bath, Freehold,Terraced,3,492000, Residential,BA1 6RE,18,BA1 6RE,51.39685745,-2.349750615
Bath, Freehold,Terraced,2,275000, Residential,BA1 6EU,18,BA1 6EU,51.3959092,-2.354112921
Bath, Freehold,Detached,4,560000, Residential,BA1 6EY,18,BA1 6EY,51.3958787,-2.355392
Bath, Freehold,Semi-Detached,3,432500, Residential,BA2 5DW,18,BA2 5DW,51.36272226,-2.350668137
Bath, Freehold,Detached,5,450000, Residential,BA2 2LN,18,BA2 2LN,51.3649235,-2.3909610580000002
Bath, Leasehold,Flat,2,310000, Residential,BA1 4AB,18,BA1 4AB,51.39142477,-2.38482
Bath, Freehold,Terraced,2,265000, Residential,BA2 1JW,18,BA2 1JW,51.37523551,-2.388707121
Bath, Freehold,Semi-Detached,2,256000, Residential,BA2 1JH,18,BA2 1JH,51.37104769,-2.390711568
Bath, Leasehold,Terraced,4,590000, Residential,BA1 3BG,18,BA1 3BG,51.38645005,-2.3799068230000002
Bath, Freehold,Detached,3,400000, Residential,BA1 3LR,18,BA1 3LR,51.38706278,-2.395805936
Bath, Freehold,Terraced,2,365000, Residential,BA2 5DF,18,BA2 5DF,51.36176805,-2.3480180880000003
Bath, Freehold,Semi-Detached,3,440000, Residential,BA2 2ED,18,BA2 2ED,51.36760453,-2.371160696
Bath, Freehold,Terraced,3,335000, Residential,BA2 5QH,18,BA2 5QH,51.35968988,-2.360267611
Bath, Freehold,Terraced,4,690000, Residential,BA2 6DX,18,BA2 6DX,51.37478981,-2.331925416
Bath, Freehold,Terraced,3,375000, Residential,BA2 3RS,18,BA2 3RS,51.37987203,-2.381475965
Bath, Freehold,Terraced,3,350000, Residential,BA2 3QY,18,BA2 3QY,51.37950107,-2.37663074
Bath, Leasehold,Flat,2,287500, Residential,BA2 6RA,18,BA2 6RA,51.38790238,-2.34953858
Bath, Freehold,Detached,3,363000, Residential,BA2 1LS,18,BA2 1LS,51.37338817,-2.3926135090000002
Bath, Freehold,Terraced,4,407500, Residential,BA2 3JJ,18,BA2 3JJ,51.3781905,-2.384249362
Bath, Leasehold,Terraced,3,580000, Residential,BA1 5NP,18,BA1 5NP,51.39132308,-2.3571962280000003
Bath, Freehold,Detached,5,875000, Residential,BA1 7JY,18,BA1 7JY,51.40946433,-2.307906998
Bath, Freehold,Terraced,2,240000, Residential,BA2 1JZ,18,BA2 1JZ,51.36926352,-2.397189429
Bath, Freehold,Detached,2,283000, Residential,BA1 4HQ,18,BA1 4HQ,51.4000954,-2.392224
Bath, Freehold,Detached,5,575000, Residential,BA2 2DS,18,BA2 2DS,51.37083219,-2.368428606
Bath, Freehold,Detached,3,497000, Residential,BA1 8BJ,18,BA1 8BJ,51.41133176,-2.344440494
Bath, Freehold,Semi-Detached,4,405000, Residential,BA1 7QZ,18,BA1 7QZ,51.40451318,-2.323385619
Bath, Freehold,Terraced,2,285000, Residential,BA2 2UE,18,BA2 2UE,51.35577559,-2.3810602480000003
Bath, Freehold,Terraced,2,285000, Residential,BA2 1AS,18,BA2 1AS,51.3756942,-2.38595251
Bath, Freehold,Semi-Detached,3,450000, Residential,BA1 4NG,18,BA1 4NG,51.40491096,-2.401178705
Bath, Freehold,Detached,4,495000, Residential,BA1 7UE,18,BA1 7UE,51.39738883,-2.300883235
Bath, Leasehold,Flat,1,186000, Residential,BA2 3NH,18,BA2 3NH,51.3755989,-2.373754002
Bath, Leasehold,Terraced,3,488500, Residential,BA2 4QQ,18,BA2 4QQ,51.37606276,-2.360597349
Bath, Leasehold,Flat,2,220500, Residential,BA1 6EQ,18,BA1 6EQ,51.3944488,-2.3523768730000003
Bath, Freehold,Terraced,3,465000, Residential,BA2 4RX,18,BA2 4RX,51.37069706,-2.365640593
Bath, Freehold,Terraced,4,785000, Residential,BA1 6RW,18,BA1 6RW,51.39607874,-2.345518849
Bath, Freehold,Semi-Detached,3,339500, Residential,BA1 6QZ,18,BA1 6QZ,51.39760104,-2.3476433080000003
Bath, Freehold,Semi-Detached,3,247000, Residential,BA2 2TN,18,BA2 2TN,51.35941532,-2.38165059
Bath, Leasehold,Terraced,3,359971, Residential,BA1 6QN,18,BA1 6QN,51.39608697,-2.348810454
Bath, Freehold,Terraced,4,510000, Residential,BA1 5HR,18,BA1 5HR,51.38831614,-2.361340423
Bath, Freehold,Semi-Detached,3,360000, Residential,BA2 1LP,18,BA2 1LP,51.37234328,-2.393164845
Bath, Freehold,Terraced,3,475000, Residential,BA1 6EU,18,BA1 6EU,51.3959092,-2.354112921
Bath, Freehold,Semi-Detached,3,372500, Residential,BA2 5NR,18,BA2 5NR,51.36777711,-2.364884721
Bath, Freehold,Semi-Detached,5,695000, Residential,BA1 3PW,18,BA1 3PW,51.38519104,-2.388187967
Bath, Freehold,Detached,2,300000, Residential,BA1 4LW,18,BA1 4LW,51.40516222,-2.398693786
Bath, Leasehold,Terraced,4,420000, Residential,BA2 3NY,18,BA2 3NY,51.37609127,-2.377234901
Bath, Freehold,Terraced,2,370000, Residential,BA2 3LS,18,BA2 3LS,51.37531253,-2.378923808
Bath, Freehold,Terraced,3,326000, Residential,BA1 3BW,18,BA1 3BW,51.3854988,-2.382097588
Bath, Freehold,Terraced,3,442500, Residential,BA1 6SX,18,BA1 6SX,51.39985871,-2.344339872
Bath, Leasehold,Flat,2,387500, Residential,BA1 5RA,18,BA1 5RA,51.39322476,-2.3645123580000003
Bath, Freehold,Detached,6,1300000, Residential,BA2 5QP,18,BA2 5QP,51.3586799,-2.35533357
Bath, Freehold,Terraced,3,410000, Residential,BA1 6TQ,18,BA1 6TQ,51.39923028,-2.347051937
Bath, Leasehold,Flat,3,460000, Residential,BA2 6SJ,18,BA2 6SJ,51.39259881,-2.332874
Bath, Leasehold,Detached,3,347500, Residential,BA1 6HH,18,BA1 6HH,51.39657604,-2.359536961
Bath, Freehold,Terraced,2,248000, Residential,BA1 4EQ,18,BA1 4EQ,51.39391449,-2.395793233
Bath, Freehold,Terraced,3,360000, Residential,BA2 3LT,18,BA2 3LT,51.375134,-2.378520057
Bath, Leasehold,Terraced,2,396000, Residential,BA1 6SX,18,BA1 6SX,51.39985871,-2.344339872
Bath, Leasehold,Terraced,3,499950, Residential,BA2 6QP,18,BA2 6QP,51.38981024,-2.3489926359999997
Bath, Freehold,Terraced,3,602000, Residential,BA2 4NB,18,BA2 4NB,51.37211007,-2.350510044
Bath, Leasehold,Flat,2,425000, Residential,BA2 6PN,18,BA2 6PN,51.38399276,-2.357886347
Bath, Leasehold,Flat,2,270000, Residential,BA1 8BD,18,BA1 8BD,51.3985316,-2.343093709
Bath, Leasehold,Semi-Detached,3,225000, Residential,BA2 2LZ,18,BA2 2LZ,51.36552583,-2.388294487
Bath, Freehold,Detached,4,962500, Residential,BA2 6RP,18,BA2 6RP,51.38994376,-2.337180177
Bath, Leasehold,Detached,3,629000, Residential,BA1 7PW,18,BA1 7PW,51.40630491,-2.309179668
Bath, Freehold,Terraced,4,550000, Residential,BA2 4HQ,18,BA2 4HQ,51.37914339,-2.349902861
Bath, Freehold,Semi-Detached,3,247500, Residential,BA2 2TD,18,BA2 2TD,51.36080576,-2.382653167
Bath, Freehold,Terraced,3,320000, Residential,BA2 1HA,18,BA2 1HA,51.37563468,-2.393035019
Bath, Freehold,Detached,3,630000, Residential,BA2 6RX,18,BA2 6RX,51.39164599,-2.326672283
Bath, Freehold,Detached,4,380000, Residential,BA2 1LX,18,BA2 1LX,51.37715126,-2.388550945
Bath, Freehold,Terraced,3,315000, Residential,BA2 3QJ,18,BA2 3QJ,51.37594049,-2.379374381
Bath, Freehold,Semi-Detached,1,827000, Residential,BA1 3NP,18,BA1 3NP,51.38809288,-2.38906
Bath, Freehold,Terraced,2,195000, Residential,BA2 2PL,18,BA2 2PL,51.3634478,-2.383120462
Bath, Leasehold,Flat,2,365000, Residential,BA2 6PE,18,BA2 6PE,51.38423487,-2.358103784
Bath, Freehold,Terraced,3,257500, Residential,BA2 2TA,18,BA2 2TA,51.35912422,-2.382682232
Bath, Leasehold,Flat,3,510000, Residential,BA2 6NS,18,BA2 6NS,51.38631184,-2.34617813
Bath, Freehold,Terraced,2,207000, Residential,BA2 2QD,18,BA2 2QD,51.36197113,-2.3837401
Bath, Freehold,Terraced,3,518500, Residential,BA1 7EN,18,BA1 7EN,51.40748941,-2.32011427
Bath, Freehold,Terraced,2,318000, Residential,BA2 1AQ,18,BA2 1AQ,51.37487967,-2.3848250369999997
Bath, Leasehold,Semi-Detached,3,485000, Residential,BA2 5LZ,18,BA2 5LZ,51.367641,-2.365772873
Bath, Freehold,Semi-Detached,5,920000, Residential,BA2 4LW,18,BA2 4LW,51.37007922,-2.361915027
Bath, Leasehold,Flat,2,545000, Residential,BA1 5EL,18,BA1 5EL,51.39029841,-2.363109
Bath, Freehold,Terraced,2,305000, Residential,BA1 6JL,18,BA1 6JL,51.39698309,-2.352827574
Bath, Freehold,Terraced,3,287500, Residential,BA2 1JN,18,BA2 1JN,51.37542103,-2.389700023
Bath, Freehold,Semi-Detached,3,265000, Residential,BA2 2TP,18,BA2 2TP,51.35805732,-2.381725467
Bath, Freehold,Terraced,3,465000, Residential,BA2 6QU,18,BA2 6QU,51.38925546,-2.348083014
Bath, Leasehold,Flat,2,260000, Residential,BA2 4NG,18,BA2 4NG,51.37578164,-2.352520776
Bath, Freehold,Semi-Detached,2,245000, Residential,BA2 1EQ,18,BA2 1EQ,51.37711404,-2.391625301
Bath, Freehold,Terraced,2,325000, Residential,BA2 3QB,18,BA2 3QB,51.37823418,-2.381893381
Bath, Freehold,Terraced,2,322500, Residential,BA2 3QH,18,BA2 3QH,51.37558404,-2.381152958
Bath, Freehold,Terraced,3,267500, Residential,BA2 2UL,18,BA2 2UL,51.35659259,-2.375882638
Bath, Freehold,Terraced,2,340000, Residential,BA2 1BA,18,BA2 1BA,51.37396565,-2.38386917
Bath, Freehold,Semi-Detached,3,505000, Residential,BA2 5RT,18,BA2 5RT,51.35773828,-2.369055922
Bath, Freehold,Terraced,2,324000, Residential,BA2 3PT,18,BA2 3PT,51.3769364,-2.3800435269999998
Bath, Freehold,Terraced,2,340000, Residential,BA1 5NX,18,BA1 5NX,51.39142755,-2.358318065
Bath, Freehold,Terraced,4,383000, Residential,BA1 3JR,18,BA1 3JR,51.38307335,-2.394952439
Bath, Freehold,Terraced,2,469000, Residential,BA1 5QA,18,BA1 5QA,51.39506575,-2.359438874
Bath, Leasehold,Terraced,2,500000, Residential,BA1 5QA,18,BA1 5QA,51.39506575,-2.359438874
Bath, Freehold,Terraced,4,1403000, Residential,BA1 2UH,18,BA1 2UH,51.39286523,-2.37303242
Bath, Freehold,Semi-Detached,1,1010000, Residential,BA1 7ES,18,BA1 7ES,51.41102262,-2.320297124
Bath, Leasehold,Semi-Detached,4,614850, Residential,BA1 2XE,18,BA1 2XE,51.387511,-2.382689193
Bath, Freehold,Terraced,3,300000, Residential,BA2 2DN,18,BA2 2DN,51.37122294,-2.372813304
Bath, Freehold,Detached,3,380000, Residential,BA2 2DU,18,BA2 2DU,51.35258432,-2.375246698
Bath, Freehold,Detached,3,535000, Residential,BA1 7DD,18,BA1 7DD,51.40137445,-2.33006231
Bath, Leasehold,Flat,3,225000, Residential,BA1 6DF,18,BA1 6DF,51.39191221,-2.3556629890000003
Bath, Freehold,Terraced,3,325000, Residential,BA2 1AJ,18,BA2 1AJ,51.37299946,-2.385110956
Bath, Freehold,Semi-Detached,3,540000, Residential,BA1 3LH,18,BA1 3LH,51.38568522,-2.393681609
Bath, Freehold,Terraced,3,346500, Residential,BA2 3QH,18,BA2 3QH,51.37558404,-2.381152958
Bath, Leasehold,Flat,2,280000, Residential,BA2 3HL,18,BA2 3HL,51.37758148,-2.369531669
Bath, Freehold,Semi-Detached,3,440000, Residential,BA2 7AG,18,BA2 7AG,51.36633131,-2.321292143
Bath, Leasehold,Flat,3,190000, Residential,BA2 1NT,18,BA2 1NT,51.37641772,-2.4033862630000002
Bath, Freehold,Terraced,4,710000, Residential,BA1 3EE,18,BA1 3EE,51.38512184,-2.390184
Bath, Freehold,Terraced,2,265000, Residential,BA1 3JP,18,BA1 3JP,51.38432238,-2.3978515430000003
Bath, Freehold,Terraced,3,247500, Residential,BA2 1HF,18,BA2 1HF,51.36918072,-2.389718839
Bath, Freehold,Terraced,2,233000, Residential,BA2 5QF,18,BA2 5QF,51.36002459,-2.3596095740000003
Bath, Freehold,Detached,4,435000, Residential,BA2 1LR,18,BA2 1LR,51.37210239,-2.392602505
Bath, Freehold,Semi-Detached,3,525000, Residential,BA2 2EB,18,BA2 2EB,51.36649456,-2.3724157740000003
Bath, Freehold,Terraced,3,305000, Residential,BA2 1BA,18,BA2 1BA,51.37396565,-2.38386917
Bath, Freehold,Terraced,2,342000, Residential,BA2 2JL,18,BA2 2JL,51.37354404,-2.3835639459999998
Bath, Leasehold,Detached,3,570000, Residential,BA1 2YE,18,BA1 2YE,51.39129345,-2.378092966
Bath, Freehold,Semi-Detached,3,420000, Residential,BA2 6RH,18,BA2 6RH,51.3894382,-2.340984897
Bath, Leasehold,Terraced,2,289000, Residential,BA2 3RW,18,BA2 3RW,51.38105327,-2.380451234
Bath, Freehold,Terraced,2,235000, Residential,BA1 6PB,18,BA1 6PB,51.40021664,-2.35098374
Bath, Freehold,Terraced,1,1050000, Residential,BA1 2PZ,18,BA1 2PZ,51.38776421,-2.365345568
Bath, Leasehold,Terraced,3,630000, Residential,BA1 5NN,18,BA1 5NN,51.39095653,-2.3565035180000002
Bath, Freehold,Detached,2,506000, Residential,BA1 5SX,18,BA1 5SX,51.39371092,-2.364315005
Bath, Freehold,Terraced,3,335000, Residential,BA2 1AE,18,BA2 1AE,51.37488556,-2.383029221
Bath, Leasehold,Flat,3,490000, Residential,BA2 6SJ,18,BA2 6SJ,51.39259881,-2.332874
Bath, Freehold,Semi-Detached,3,386000, Residential,BA1 6EF,18,BA1 6EF,51.39382171,-2.35458547
Bath, Freehold,Semi-Detached,5,775000, Residential,BA2 3AA,18,BA2 3AA,51.37317344,-2.370200109
Bath, Freehold,Terraced,3,348000, Residential,BA2 1HA,18,BA2 1HA,51.37563468,-2.393035019
Bath, Freehold,Detached,4,900000, Residential,BA1 5SL,18,BA1 5SL,51.39537502,-2.3698475930000003
Bath, Freehold,Semi-Detached,2,205000, Residential,BA2 1PL,18,BA2 1PL,51.37379611,-2.404842967
Bath, Leasehold,Semi-Detached,4,467500, Residential,BA1 6NE,18,BA1 6NE,51.39876461,-2.352438807
Bath, Freehold,Terraced,6,1080000, Residential,BA2 5JQ,18,BA2 5JQ,51.35933088,-2.3481575880000003
Bath, Freehold,Terraced,3,375000, Residential,BA1 6JJ,18,BA1 6JJ,51.396547,-2.351746
Bath, Leasehold,Flat,1,162500, Residential,BA1 6PS,18,BA1 6PS,51.39317831,-2.3502687
Bath, Freehold,Semi-Detached,3,274000, Residential,BA2 1SD,18,BA2 1SD,51.38036491,-2.40343535
Bath, Freehold,Semi-Detached,3,400000, Residential,BA2 5AB,18,BA2 5AB,51.36279334,-2.347939686
Bath, Leasehold,Flat,2,370000, Residential,BA2 6NF,18,BA2 6NF,51.38610589,-2.351924744
Bath, Leasehold,Flat,2,345000, Residential,BA1 3AA,18,BA1 3AA,51.38365721,-2.370026
Bath, Freehold,Semi-Detached,3,318000, Residential,BA2 2ET,18,BA2 2ET,51.36607869,-2.39237859
Bath, Freehold,Terraced,3,450000, Residential,BA2 2NZ,18,BA2 2NZ,51.36390755,-2.377220908
Bath, Freehold,Terraced,3,280000, Residential,BA1 7AL,18,BA1 7AL,51.40297268,-2.337175421
Bath, Freehold,Terraced,2,232500, Residential,BA2 2QS,18,BA2 2QS,51.363683,-2.388451
Bath, Freehold,Terraced,2,385000, Residential,BA1 3BE,18,BA1 3BE,51.38621301,-2.380910791
Bath, Freehold,Semi-Detached,4,590000, Residential,BA2 5QN,18,BA2 5QN,51.360969,-2.356958913
Bath, Leasehold,Flat,2,341000, Residential,BA1 7UA,18,BA1 7UA,51.39986578,-2.30272509
Bath, Freehold,Terraced,3,365000, Residential,BA2 1BA,18,BA2 1BA,51.37396565,-2.38386917
Bath, Freehold,Detached,4,537000, Residential (New Build),BA1 9AU,18,BA1 9AU,51.408143,-2.375197
Bath, Freehold,Terraced,2,220000, Residential,BA2 1JZ,18,BA2 1JZ,51.36926352,-2.397189429
Bath, Freehold,Semi-Detached,3,700000, Residential,BA2 6QN,18,BA2 6QN,51.38965765,-2.351908896
Bath, Leasehold,Flat,1,275000, Residential,BA2 5LZ,18,BA2 5LZ,51.367641,-2.365772873
Bath, Freehold,Terraced,3,305000, Residential,BA1 3EG,18,BA1 3EG,51.38305673,-2.39454995
Bath, Freehold,Terraced,3,495000, Residential,BA1 4LH,18,BA1 4LH,51.40361156,-2.4025186659999997
Bath, Freehold,Terraced,3,310000, Residential,BA1 7TW,18,BA1 7TW,51.39814301,-2.294247317
Bath, Freehold,Semi-Detached,4,645000, Residential,BA1 4AB,18,BA1 4AB,51.39142477,-2.38482
Bath, Freehold,Terraced,3,395000, Residential,BA1 3LD,18,BA1 3LD,51.38553298,-2.3961663559999997
Bath, Freehold,Terraced,3,272500, Residential,BA1 3BX,18,BA1 3BX,51.38543888,-2.383922108
Bath, Freehold,Semi-Detached,3,375000, Residential,BA1 3HJ,18,BA1 3HJ,51.38686152,-2.399468721
Bath, Leasehold,Flat,2,435000, Residential,BA2 4BP,18,BA2 4BP,51.38421599,-2.3554452169999998
Bath, Leasehold,Terraced,3,338000, Residential,BA2 3JP,18,BA2 3JP,51.37725718,-2.3836955719999997
Bath, Freehold,Terraced,3,367500, Residential,BA2 3JW,18,BA2 3JW,51.37832735,-2.3836470530000002
Bath, Freehold,Semi-Detached,3,280000, Residential,BA2 1JQ,18,BA2 1JQ,51.36990463,-2.391046602
Bath, Freehold,Semi-Detached,4,310000, Residential,BA2 2BH,18,BA2 2BH,51.36210194,-2.382233087
Bath, Freehold,Detached,3,437500, Residential,BA1 7JJ,18,BA1 7JJ,51.40712093,-2.313397636
Bath, Freehold,Detached,2,355000, Residential,BA1 2YB,18,BA1 2YB,51.39109611,-2.380721414
Bath, Freehold,Semi-Detached,5,450000, Residential,BA2 5BL,18,BA2 5BL,51.35774568,-2.3667006859999997
Bath, Freehold,Semi-Detached,4,515000, Residential,BA1 3QF,18,BA1 3QF,51.38844554,-2.393719682
Bath, Freehold,Semi-Detached,3,520000, Residential,BA1 3LH,18,BA1 3LH,51.38568522,-2.393681609
Bath, Freehold,Terraced,2,208000, Residential,BA2 2PQ,18,BA2 2PQ,51.36257445,-2.383472247
Bath, Freehold,Terraced,3,318500, Residential,BA2 2PQ,18,BA2 2PQ,51.36257445,-2.383472247
Bath, Freehold,Terraced,4,1575000, Residential,BA2 4PH,18,BA2 4PH,51.37388071,-2.353741693
Bath, Freehold,Terraced,5,1200000, Residential,BA1 5DZ,18,BA1 5DZ,51.3866354,-2.3611116169999997
Bath, Leasehold,Flat,3,930000, Residential,BA1 5AD,18,BA1 5AD,51.393126047977894,-2.36896737843779
Bath, Freehold,Semi-Detached,3,575000, Residential,BA1 3RW,18,BA1 3RW,51.39120712,-2.398701753
Bath, Freehold,Terraced,3,335000, Residential,BA1 3ET,18,BA1 3ET,51.38358118,-2.393677914
Bath, Leasehold,Semi-Detached,4,496000, Residential,BA2 6UP,18,BA2 6UP,51.39265596,-2.322382113
Bath, Freehold,Semi-Detached,3,360000, Residential,BA2 4NQ,18,BA2 4NQ,51.37594331,-2.352579487
Bath, Freehold,Semi-Detached,6,975000, Residential,BA1 3NP,18,BA1 3NP,51.38809288,-2.38906
Bath, Leasehold,Flat,2,228000, Residential,BA2 3EP,18,BA2 3EP,51.38143312,-2.376991464
Bath, Leasehold,Flat,2,300000, Residential,BA2 5EH,18,BA2 5EH,51.359857,-2.34687047
Bath, Freehold,Semi-Detached,2,244000, Residential,BA2 1EL,18,BA2 1EL,51.37730751,-2.390233288
Bath, Freehold,Terraced,3,217500, Residential,BA2 1SH,18,BA2 1SH,51.38315921,-2.404049084
Bath, Freehold,Terraced,4,425000, Residential,BA1 3ET,18,BA1 3ET,51.38358118,-2.393677914
Bath, Freehold,Terraced,2,400000, Residential,BA1 7DR,18,BA1 7DR,51.40588637,-2.321037548
Bath, Leasehold,Flat,2,222000, Residential,BA2 3EA,18,BA2 3EA,51.38190426,-2.3841942659999997
Bath, Leasehold,Terraced,2,250000, Residential,BA2 1BL,18,BA2 1BL,51.38038956,-2.393549934
Bath, Freehold,Terraced,3,390000, Residential,BA1 3BW,18,BA1 3BW,51.3854988,-2.382097588
Bath, Freehold,Detached,3,500000, Residential,BA2 5DW,18,BA2 5DW,51.36272226,-2.350668137
Bath, Freehold,Terraced,4,475000, Residential,BA1 3DP,18,BA1 3DP,51.38418317,-2.385707823
Bath, Freehold,Terraced,2,350000, Residential,BA1 6EU,18,BA1 6EU,51.3959092,-2.354112921
Bath, Freehold,Terraced,2,250000, Residential,BA2 2TA,18,BA2 2TA,51.35912422,-2.382682232
Bath, Freehold,Semi-Detached,4,940000, Residential,BA2 6QE,18,BA2 6QE,51.3894567,-2.349952833
Bath, Freehold,Terraced,2,253500, Residential,BA2 3RQ,18,BA2 3RQ,51.37958264,-2.379217721
Bath, Freehold,Semi-Detached,6,642000, Residential,BA1 3RJ,18,BA1 3RJ,51.39125565,-2.394994185
Bath, Freehold,Terraced,2,300000, Residential,BA1 7SL,18,BA1 7SL,51.40081366,-2.304743856
Bath, Freehold,Terraced,2,200000, Residential,BA2 2PL,18,BA2 2PL,51.3634478,-2.383120462
Bath, Leasehold,Flat,1,155000, Residential,BA1 4DF,18,BA1 4DF,51.39668131,-2.391217524
Bath, Freehold,Terraced,2,200000, Residential,BA2 2PL,18,BA2 2PL,51.3634478,-2.383120462
Bath, Leasehold,Flat,2,238000, Residential,BA1 7QU,18,BA1 7QU,51.40272373,-2.326665007
Bath, Leasehold,Flat,2,335000, Residential,BA1 2RQ,18,BA1 2RQ,51.38727928,-2.362251982
Bath, Freehold,Semi-Detached,3,360000, Residential,BA2 1LT,18,BA2 1LT,51.37437203,-2.391486956
Bath, Freehold,Terraced,3,408000, Residential,BA1 3BD,18,BA1 3BD,51.38579032,-2.38093602
Bath, Leasehold,Terraced,2,310000, Residential,BA1 6RE,18,BA1 6RE,51.39685745,-2.349750615
Bath, Freehold,Semi-Detached,5,550000, Residential,BA1 4ER,18,BA1 4ER,51.397004,-2.388819845
Bath, Freehold,Semi-Detached,3,345000, Residential,BA2 1AP,18,BA2 1AP,51.372887,-2.386877
Bath, Freehold,Detached,5,950000, Residential,BA2 5NL,18,BA2 5NL,51.3662119,-2.3622005319999997
Bath, Freehold,Terraced,2,320000, Residential,BA2 2JY,18,BA2 2JY,51.37010989,-2.386092278
Bath, Freehold,Semi-Detached,3,635000, Residential,BA1 3LQ,18,BA1 3LQ,51.38568807,-2.392833785
Bath, Freehold,Detached,5,907500, Residential,BA1 7JS,18,BA1 7JS,51.40832756,-2.312744532
Bath, Freehold,Terraced,2,270000, Residential,BA2 1JR,18,BA2 1JR,51.37393586,-2.390161504
Bath, Leasehold,Flat,1,207500, Residential,BA2 3PD,18,BA2 3PD,51.37524018,-2.37626531
Bath, Freehold,Semi-Detached,2,288000, Residential,BA2 5LZ,18,BA2 5LZ,51.367641,-2.365772873
Bath, Leasehold,Terraced,2,256500, Residential,BA2 3HX,18,BA2 3HX,51.37827948,-2.379020161
Bath, Freehold,Terraced,3,312000, Residential,BA2 1DA,18,BA2 1DA,51.37977,-2.39353
Bath, Freehold,Terraced,3,312000, Residential,BA2 1DA,18,BA2 1DA,51.37977,-2.39353
Bath, Freehold,Detached,4,1200000, Residential,BA2 6HY,18,BA2 6HY,51.37867734,-2.337126067
Bath, Freehold,Semi-Detached,3,425000, Residential,BA1 4LD,18,BA1 4LD,51.40265648,-2.400468937
Bath, Leasehold,Flat,2,490000, Residential,BA2 6NE,18,BA2 6NE,51.38497684,-2.350622771
Bath, Leasehold,Terraced,2,507000, Residential,BA1 6QR,18,BA1 6QR,51.39744064,-2.350171911
Bath, Freehold,Terraced,2,236000, Residential,BA2 2LN,18,BA2 2LN,51.3649235,-2.3909610580000002
Bath, Freehold,Terraced,4,295000, Residential,BA2 2DN,18,BA2 2DN,51.37122294,-2.372813304
Bath, Leasehold,Flat,1,180000, Residential,BA1 6PH,18,BA1 6PH,51.39071448,-2.353296709
Bath, Leasehold,Flat,2,185000, Residential,BA1 4DJ,18,BA1 4DJ,51.3975856,-2.3950487369999998
Bath, Leasehold,Flat,1,115000, Residential,BA2 1SZ,18,BA2 1SZ,51.38174314,-2.400085111
Bath, Freehold,Terraced,3,315000, Residential,BA2 1HA,18,BA2 1HA,51.37563468,-2.393035019
Bath, Freehold,Terraced,3,427000, Residential,BA1 6HS,18,BA1 6HS,51.39691155,-2.358619669
Bath, Freehold,Detached,1,1370000, Residential,BA1 2TB,18,BA1 2TB,51.38983025,-2.368868703
Bath, Freehold,Detached,6,2075000, Residential,BA2 6JT,18,BA2 6JT,51.38468709,-2.342185378
Bath, Freehold,Detached,4,637500, Residential,BA1 7DD,18,BA1 7DD,51.40137445,-2.33006231
Bath, Freehold,Terraced,3,235000, Residential,BA1 6PB,18,BA1 6PB,51.40021664,-2.35098374
Bath, Leasehold,Flat,2,195000, Residential,BA1 7BE,18,BA1 7BE,51.39945054,-2.342482481
